"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DNAJC5",833.379896744362,-0.176961190118773,0.0789353700184264,0.0135470052779922,0.0800084272396469
"ELMO3",265.989725511362,0.400095123106567,0.326066051356029,0.0135523174069549,0.0800084272396469
"PHF8",526.760344577827,-0.285939427360706,0.150231942917531,0.0135543547569487,0.0800084272396469
"LZTS3",293.79974676829,-0.403151072595722,0.272673419551017,0.0135644014269728,0.0800160342143853
"TK2",224.118266025059,-0.333725745496879,0.191349802944569,0.0135676237083083,0.0800160342143853
"MALRD1",59.3774285333787,0.108081998802611,0.230366762761658,0.0135776246483424,0.0800396778696196
"C18orf54",635.636704384511,0.344827769069568,0.228427099966469,0.0136040523834602,0.0801127528857054
"MTMR4",6980.20062343653,0.329288898170533,0.200464538070626,0.0136080128984628,0.0801127528857054
"PRDM2",674.750748601851,-0.333779629188422,0.190746268223512,0.0136024697836176,0.0801127528857054
"BRPF3",386.978376011682,-0.303013464012365,0.163975735763305,0.0136149851711397,0.0801184898308743
"IER3IP1",407.370328875488,0.28102838891126,0.151261169668632,0.0136614344642194,0.0803564251752721
"CARD8",430.844549141082,-0.273153622237227,0.140625727425816,0.0136863309422601,0.0803966617091955
"IFI44L",291.618216037039,0.414687747195756,0.437798864052858,0.0136835720860549,0.0803966617091955
"LCMT1-AS2",5909.4365939962,-0.388704481507063,0.246267395621226,0.0136805138998069,0.0803966617091955
"IFI6",2252.95147153816,0.223721354301072,0.107746500919183,0.0136988519075397,0.0804348412223806
"PLEKHG5",306.744821293705,-0.349448862106794,0.208269075020493,0.0137407613501397,0.0806454701736232
"GCHFR",35.6837270454601,0.419305433752573,0.352781790954179,0.013749189424975,0.0806594959766429
"DAB2",14724.4380627375,-0.319627451441237,0.179006676125256,0.013777001072506,0.0807871731020788
"SNHG16",354.048008492671,0.272587604655838,0.144471075598678,0.0138243152628302,0.081029049267611
"TYMP",189.518502166754,0.403153500441536,0.524852158006717,0.0138509297017603,0.0811494381386466
"CLDN9",35.0638233719835,0.217859872633656,0.38882520059236,0.0138639267607061,0.081189975304477
"LAMC3",1184.92878130345,-0.361525274968995,0.22206699452051,0.0138824484262434,0.0812498856987809
"USP36",374.744730268362,-0.295629848370001,0.158993373420354,0.013886321983105,0.0812498856987809
"FKBP14",194.946198662061,0.325437537981324,0.196627159560392,0.0139097918312213,0.0813515758675369
"PMEL",48.6093487077828,0.356240532117244,0.229440869783666,0.0139262967216952,0.0814124602224963
"GAN",333.855437821734,0.313944707945885,0.184671073889957,0.0139346285155652,0.0814255326819424
"IQCH-AS1",78.6059313413814,-0.320721389037456,0.183038806860545,0.0139460593354061,0.0814566946228049
"TNS3",6939.66697166594,-0.200116665614684,0.093125342115827,0.0139587777257387,0.0814953465299027
"FASTKD5",309.259228610908,0.270071259096112,0.143123471208429,0.0139917034521207,0.0816162334993137
"PTGES",433.249122624834,0.388068126630557,0.561723958302942,0.0139862500477988,0.0816162334993137
"CATIP",115.033992327548,-0.285969724912775,0.152506397652387,0.014017592230638,0.0817005842396458
"MYLIP",3488.40867702591,0.240596269708095,0.120888275217186,0.0140310353169322,0.0817005842396458
"MZT2A",23.3260330773597,0.432276899779313,0.395670178853408,0.0140338257609745,0.0817005842396458
"NR2F1-AS1",103.808471585781,-0.391380271128425,0.257891928188288,0.0140367450838439,0.0817005842396458
"PDE7B",42.5835199941256,-0.527605058587079,0.533490946048742,0.0140281325435291,0.0817005842396458
"MCM3AP",1109.44898765582,-0.186222643496037,0.0845348554215464,0.0140446718934163,0.0817111180976718
"FGD4",1631.72501691402,0.209971526597597,0.0997956349954847,0.0140532999758467,0.0817257209740358
"CELF1",1308.6250749048,-0.219639768472807,0.105474609312145,0.0140686510531409,0.081743662300283
"SPICE1",274.153228121896,0.33593769793678,0.210725201965807,0.0140686864477426,0.081743662300283
"ZNF839",154.671384642446,-0.224717252579442,0.107926720686453,0.0140747434713768,0.081743662300283
"MMP11",9148.40119153539,0.355930335576577,0.241784809247131,0.014081669386948,0.0817483440551291
"KLB",15.0405959279394,0.0786362256553728,0.208952018613534,0.0141011503383247,0.0817903457313686
"LFNG",108.837221136294,0.412815433444361,0.422582391213069,0.0141003411203645,0.0817903457313686
"AHI1",358.826475817159,-0.238094633346025,0.116864135372844,0.0141439591828302,0.0819017421740336
"GALM",56.3960608865017,0.406278047474581,0.338486056719852,0.0141438756839341,0.0819017421740336
"HMGN3-AS1",335.020809701814,0.351228418329482,0.233805107022963,0.0141454562235494,0.0819017421740336
"HSD17B11",313.186058401773,0.27104629173316,0.144073233235004,0.0141462772907207,0.0819017421740336
"RAB2A",1775.67820374212,0.261486186289052,0.134851874900885,0.0141510121977594,0.0819017421740336
"PTPN9",262.90981674272,-0.298424952184483,0.162230552425929,0.014177612523965,0.0819941185286243
"THRA",121.06380009558,-0.315139206469961,0.17754600678752,0.0141792494236504,0.0819941185286243
"AK2",613.144044168153,-0.195265590392197,0.0899532138265173,0.0142133854474751,0.0821204164391747
"GLUD1P3",52.9896326236591,-0.424148413061033,0.311145460636644,0.014211961400351,0.0821204164391747
"NOL9",406.913150667779,-0.180838763865202,0.0819584702688856,0.0142241789629248,0.0821472471192172
"SSU72",495.981433085291,0.205270189382907,0.0968369561750048,0.014236404137591,0.0821823191313487
"MAP3K7",984.573214957771,0.172228530677579,0.0773128645330911,0.0142431276675667,0.082185615284387
"MTUS1",2844.3432490934,0.296684417301278,0.16872967854971,0.0143072072917448,0.0825197215039406
"BTAF1",1734.11857893542,0.260580939864557,0.13494942834872,0.0143422017724697,0.0826858572622574
"ELAC1",80.8439371549937,-0.288488563387948,0.155356148298727,0.0143940219691681,0.0829488116756463
"EIF2S2",473.55018108665,0.214486555852873,0.102846797367149,0.0144163419577394,0.083041610983822
"KDM3B",1526.59424963059,-0.186247711728544,0.0853076525785793,0.0144383344495924,0.0831247137486632
"TMEM176A",95.6734862461098,-0.489732638771968,0.437023464563874,0.0144432145987908,0.0831247137486632
"GUCD1",579.642603857334,0.259580659833769,0.135834419062527,0.0144636732274162,0.0831358845382669
"XRCC3",72.200240150992,-0.351232242339086,0.214945608010361,0.0144543018774306,0.0831358845382669
"ZNF8",133.284480247108,-0.254874973445974,0.129624886151824,0.0144638265958177,0.0831358845382669
"MYO5A",328.386569166437,-0.338663401410783,0.20058748936141,0.0144801271733494,0.0831937801211187
"EXOC6",745.67428381053,-0.322170553066364,0.184492877968283,0.0144993050375486,0.0832681499103932
"CDK12",1103.27584875885,-0.225232103752652,0.109390633922779,0.014508536054677,0.0832853565184251
"ADCY7",1179.66677936133,-0.418479324548301,0.306368353769942,0.014515058425731,0.0832870062074376
"CACNA1C",166.226119001554,-0.415613124823659,0.295014037793263,0.0145240897733181,0.0833030447367895
"NEURL1",803.331488847737,0.392977518015634,0.337318020914163,0.0145567453018992,0.083428811392389
"TGFBRAP1",367.020244308166,-0.232571947226182,0.113594920356947,0.0145585087105599,0.083428811392389
"BAG5",894.244660383671,0.149883855773682,0.0659301432179074,0.0145772364838149,0.0835003108708404
"MAST2",319.531477394239,-0.203695808159431,0.0959836742558856,0.0145850438711446,0.0835092224735319
"PARD3",1099.19336228598,0.247290263722508,0.126739547857655,0.0146133906849564,0.0836356781360955
"FIGNL1",176.380464656744,0.239131229801853,0.119646112828848,0.014635882745535,0.0837285317836645
"OPTN",640.388028542695,0.218260084933723,0.105944521753835,0.0146621898825434,0.0838431217684136
"ST8SIA1",12.6548834051834,0.104703141550789,0.227298966120077,0.0146953016937601,0.0839965083548344
"N4BP3",1041.45193276428,0.305206147388353,0.179351817976439,0.0147465170553814,0.0842431740886931
"RNF41",325.711690918554,0.1644908966975,0.0735802300461585,0.0147510693362369,0.0842431740886931
"RER1",1082.91202422318,0.180329197842234,0.0822754812340349,0.0147694296922804,0.0843119836878127
"HAUS3",221.611697380038,0.210790445852802,0.100747417978738,0.0147942948652277,0.0844178516914616
"NAALADL2",222.19148333051,-0.478860368363459,0.409818155220295,0.0148190988637944,0.084487205558073
"POLR3E",355.588435171065,-0.238124633635245,0.117805132533341,0.0148150329737332,0.084487205558073
"RPL4",1734.77692739564,0.179398788262525,0.082168977054977,0.0148882380934153,0.0848451725477141
"CPSF7",857.999891710834,-0.176610080024998,0.0803879641870658,0.0148958142204312,0.0848521477000087
"CDKL1",42.0260245733656,-0.446905798423875,0.362117656168868,0.0149214542794779,0.0849335760711082
"PPP1R3C",143.950792207128,0.375979585473739,0.285626023939101,0.0149270054406535,0.0849335760711082
"USP19",805.599162298107,-0.177869750230718,0.0813937833542566,0.0149291837561732,0.0849335760711082
"POMT2",256.698454560474,-0.210525396968584,0.100182281897203,0.0149470680311734,0.084999120800517
"KBTBD8",171.094251142664,0.335971079354007,0.215244435525648,0.0149704605234548,0.0850959198605569
"TMEM230",373.640404928467,0.254083578178269,0.132372527988959,0.0150139585503228,0.0853068729541524
"DHX15",2005.22664399436,0.151358017867753,0.0670312183686196,0.0150485132633786,0.0854668538147154
"CNKSR1",325.167357761694,-0.266478579255423,0.139043233143782,0.0151072062155209,0.0857637316731529
"HEIH",279.671702910253,0.396649429428819,0.40728559691741,0.0151194650090697,0.0857783922793756
"IRF2",231.926297076685,-0.2688771585205,0.142190344227427,0.0151226316677594,0.0857783922793756
"ART4",45.1647807034851,0.151415021830551,0.275922413326548,0.0151365121076209,0.0858143921185737
"SBNO1",1645.69509876013,0.175225916659102,0.0800729294313996,0.0151418267872045,0.0858143921185737
"TSPAN15",199.526296116234,-0.383701047987694,0.256909056613143,0.0151720115363372,0.0859489949543646
"NOS1AP",46.3593518071896,-0.500654016607366,0.548402798654378,0.0152005791654031,0.0860743266178272
"RPL27A",1095.59323094209,0.282670289866348,0.158081841397339,0.0152160737921376,0.0861126391750992
"SND1-IT1",60.0823421879325,-0.419551938716399,0.317928286792161,0.0152202381413692,0.0861126391750992
"PRRC2A",1320.16570788823,-0.260458012731631,0.134674012477296,0.0152509699685405,0.0862499817272498
"SLC12A8",52.068834067821,0.140189994587439,0.262094021632918,0.0152723580649886,0.08633438807961
"SCIMP",10.0097775887148,-0.0238814434242261,0.164756076490403,0.0152800161925473,0.0863411405668559
"MRFAP1L1",682.15161468724,0.188628460715818,0.0879181818995536,0.0152891260359387,0.0863560869294163
"DPPA4",85.5380793771776,0.15957896137507,0.286677894945385,0.015325851279154,0.086526932116204
"NSL1",367.868491491578,0.213530475346819,0.103487627514237,0.0153506479544352,0.0865937311551287
"NUDT3",18.1723628223704,-0.470354870176189,0.495347208704231,0.0153451550916587,0.0865937311551287
"TYRO3",109.13230096949,-0.408807028503372,0.295355042072289,0.0153790278110455,0.0867172028281746
"ATP6V1G1",1147.04831546814,0.25354204759318,0.133171175360609,0.0153997511034329,0.0867516634715308
"DCTN6",410.931850617037,0.25132417176027,0.131036758229085,0.0153956926812623,0.0867516634715308
"TRG-AS1",7.30464196437769,-0.254489739414333,0.496789129803431,0.015404622380182,0.0867516634715308
"MRI1",323.193153538946,-0.340326756212267,0.207285858880924,0.015448322322027,0.0869244690722985
"RBBP8NL",43.0217249036509,0.375497407925132,0.279439136185048,0.0154452268310163,0.0869244690722985
"JRK",316.173888770721,-0.257934767765807,0.134199396121604,0.0154708064529712,0.0870143295152794
"TMEM167A",1095.06094317389,0.161391566914938,0.0726718197459879,0.015504245592114,0.0871290334957758
"ZCCHC9",155.262268002321,0.254409833300783,0.132944762722915,0.0154996805213246,0.0871290334957758
"LSM4",320.267105183168,0.195447479060609,0.0923168125513653,0.0155185360955663,0.0871588113637332
"NOL7",271.769311766465,0.18559146329608,0.086360721642022,0.0155225941184549,0.0871588113637332
"CILP",33.8076483821411,0.150261685787048,0.274075333538813,0.0156010885881842,0.0875627484709937
"RPL12",480.152275241092,0.22301325520507,0.110505798116242,0.0156316632170032,0.0876975040960643
"IRGQ",614.42818881268,-0.246039871386859,0.125065595770074,0.0156454098533914,0.0877377770031913
"FAM222A",11.3956174319163,0.185138883471401,0.3253264913436,0.0156704593591765,0.0878075802301436
"SEC31B",105.678161518193,-0.325162641069278,0.193810732565851,0.0156710039877723,0.0878075802301436
"BFAR",427.815007514784,0.202073037711308,0.096663005972672,0.015719555759951,0.0878742842042061
"BTRC",460.3875255693,-0.212100144925427,0.102064908898648,0.0157413955190662,0.0878742842042061
"CLK1",3001.69750749593,0.156899792203013,0.070494425354892,0.0156964836575916,0.0878742842042061
"PXK",276.212459764573,-0.215733283679963,0.104428487855779,0.0157134158125259,0.0878742842042061
"RRM1",764.700066758147,0.236577166633662,0.120570922322542,0.0157421142461944,0.0878742842042061
"RUNX2",27.5820814275296,-0.442684867019278,0.391058301310248,0.0157085028682864,0.0878742842042061
"SFXN2",62.7517766197121,-0.361421358395296,0.236049413987804,0.0156965661297255,0.0878742842042061
"TMEM109",684.549705356354,0.229868791587622,0.115669971618343,0.0157316223209944,0.0878742842042061
"TNKS2",5575.19201941698,0.32447397454144,0.207441614561349,0.015740150088377,0.0878742842042061
"POU2F1",1085.01917560309,-0.266048524092196,0.140531814599032,0.0157757266059072,0.0880251278202623
"LTBP4",229.344352954857,-0.417725241290874,0.315489450066803,0.0158138500664119,0.0881456060150325
"POU6F2",15.3023700391297,-0.440840693405683,0.401767080294594,0.0158171146592329,0.0881456060150325
"SCFD1",792.639264756933,0.197164854263115,0.0937662360108043,0.0158052289901853,0.0881456060150325
"BNIPL",65.9636000228155,0.393103942045551,0.381757247873598,0.0158382462242988,0.0882250719874494
"RBMS3",659.74050559748,-0.247914907707645,0.126608717231349,0.0158445835976861,0.0882250719874494
"RPL29",298.432438487142,0.255184928644326,0.135126383046476,0.0158688843492189,0.088323565473694
"BTBD9",272.439776657614,-0.176416699402282,0.0811171250281675,0.0159090244542547,0.0885100994002223
"LZTS1",123.64085389235,-0.404845967669354,0.297084727332429,0.0159512412732717,0.0887080270309591
"TUBGCP2",399.738258076588,-0.206160502440733,0.0988961987935277,0.0159661248677622,0.0887538476835487
"GBF1",1474.43992944075,-0.198706560633812,0.0940838773355584,0.0159892343840478,0.0888453381456365
"NR1D1",23.2559885271491,-0.47767012530342,0.627030419742654,0.016007662495814,0.0889107507771658
"GABARAPL1",3148.17308521107,-0.326862615737277,0.195395351008547,0.0160156465904642,0.0889181243372488
"MPC1",120.489131041529,0.279584564229401,0.156074914193868,0.0160906587769905,0.0892974740104027
"AVL9",1031.70249458878,0.173560574240612,0.0798568921020564,0.0161231953387334,0.0894062962673722
"JADE1",332.945621333466,0.257875435623214,0.137990480033797,0.0161307899472418,0.0894062962673722
"MAP4K4",1238.6225815656,-0.18182933347505,0.0843239432094452,0.0161370399985503,0.0894062962673722
"WDTC1",370.797338978804,-0.291431453646633,0.162376175895784,0.0161314837730856,0.0894062962673722
"RPS10P7",32.0051387734536,-0.411389275403307,0.331357835125077,0.0161471144937316,0.0894250229715035
"CRH",13927.9945197462,0.138748941990246,0.260240503792898,0.0161742446366274,0.0895360986907229
"PRKAA2",77.0112641688578,0.378160153459429,0.311803099398316,0.0161805766012431,0.0895360986907229
"TMEM256",30.448433217181,0.368462926086926,0.262893283041216,0.0162115076129517,0.0896701112603762
"ZNF14",238.034960456282,0.276744933187096,0.15535468750393,0.0162318327924608,0.0897453735271904
"ATF4",2022.36534882139,0.247089481377466,0.129861771814826,0.0162704555594961,0.0899108871081221
"PODXL",706.688318164202,0.35717380043847,0.267214354893736,0.0162752302011858,0.0899108871081221
"HAPLN3",42.3705933960687,0.0999066691400005,0.223226967873239,0.0163254041779489,0.0901210744447896
"PSPC1",918.504549885377,-0.184117927125821,0.0857441286352578,0.0163267704863296,0.0901210744447896
"DNAJB14",1066.27188268036,0.199751563188095,0.0960160450695306,0.016334949070877,0.0901289755013529
"WDR72",11.8532814552408,0.062514647860849,0.200239763015796,0.01634639609061,0.0901548963577079
"PLCB2",86.5956049536194,-0.369398643803,0.24974888621184,0.0163601032195868,0.0901932558015852
"ADAM20P1",45.9380819045986,-0.39154845609499,0.29023641198893,0.0163760272214834,0.0902438001751545
"ZNF576",56.2390315985419,0.32710375465484,0.208885237954332,0.0163970115405017,0.0903221773847512
"UBALD2",152.975711004725,-0.359968337691508,0.238293342268013,0.0164077957372603,0.0903443262400344
"RELL1",1027.55543890062,-0.331709547579101,0.20287213914469,0.0164198843793856,0.0903736363987775
"AGPAT5",855.202031448153,-0.417587423839974,0.36381838421174,0.016437426380489,0.0904329248725583
"NFIX",73.7352910027341,-0.394752282237886,0.291739970172072,0.016501605201577,0.0907486382390552
"CGN",123.173649448896,0.379951726158539,0.344389005773027,0.0165249424601015,0.0908395808156526
"FUNDC2",192.24563078361,0.198873659338042,0.0956509490263075,0.0165612035949513,0.0910014634394735
"GNPNAT1",184.82454850912,0.208023230023998,0.100993332359339,0.016574632151819,0.0910340422563062
"IFNGR1",1985.31607852537,0.238774599374018,0.123941537839822,0.0165828867397552,0.0910340422563062
"RBM14",659.526361012291,-0.246833602323079,0.127360184626101,0.0165875773957066,0.0910340422563062
"CA10",184.676924900551,-0.220351139802796,0.405373103611485,0.0166367660135805,0.0911915963928637
"HSPG2",4356.62568795803,0.315417306646374,0.524769062438282,0.0166357134135728,0.0911915963928637
"ZMAT3",242.205386586552,-0.3044155011325,0.176332989140065,0.0166243321683591,0.0911915963928637
"ACBD6",401.898226922075,-0.228764372638047,0.114507743785311,0.0166760213780996,0.0912597979353307
"CHRD",25.7779453050137,-0.452213354776612,0.453699667424535,0.0167053771923893,0.0912597979353307
"COPS2",735.898057346589,0.15736122911145,0.0714246828322088,0.0167217583331919,0.0912597979353307
"MYLK",3051.50919064323,-0.368483635397217,0.250193992884324,0.0167138881737566,0.0912597979353307
"PLEKHG2",242.333280762947,-0.309126574203478,0.181361799918538,0.0166730861065435,0.0912597979353307
"RECQL",359.052320636957,0.281021466289093,0.16089324050062,0.0167184727805795,0.0912597979353307
"SH3GL1",647.181384571182,0.269245499350418,0.150051013494636,0.0166886749422964,0.0912597979353307
"SNX6",1289.5891858443,0.221443123424471,0.111488881488465,0.0167217619291482,0.0912597979353307
"SUFU",106.310724456893,-0.364668091532779,0.247137124720132,0.0167243588370781,0.0912597979353307
"TOX",19.8812449666695,-0.468071372247681,0.617905487289326,0.0167139008710433,0.0912597979353307
"TP53BP1",1071.03038400485,-0.174145654614675,0.0804809232225579,0.0166972531057183,0.0912597979353307
"WDR54",21.9359307387894,0.401991453042926,0.425241780855535,0.0167645386012719,0.0914416931955041
"B3GNT2",425.85027566924,-0.312214381092147,0.183888743094042,0.0167854814397869,0.0915185555398666
"SH3YL1",592.357085878138,-0.230931139390697,0.116159161009124,0.0167960757657091,0.091538955560319
"TBC1D22A",527.737241581813,0.33033384230918,0.222168113022088,0.0168044010062241,0.0915469774229777
"DEPDC7",12.6050556829003,0.1043810395744,0.226693297334604,0.0168239671250235,0.0915598167787522
"GORASP2",846.702719499128,0.299615558240281,0.181884379514457,0.0168273207210538,0.0915598167787522
"KCTD20",875.394127530092,-0.210784769064614,0.102584418989327,0.016821438475304,0.0915598167787522
"EHF",11.7977557175627,0.183623515786757,0.321640424805933,0.0168780251386486,0.0917983142516562
"BAIAP3",44.6361596190799,-0.374821063811997,0.267201363790049,0.0169179438025719,0.091828481639478
"DDX24",794.170603600022,0.18031760892614,0.0847238212724658,0.0169068008378163,0.091828481639478
"SCAMP4",283.133733499034,-0.225535609818206,0.113304354031731,0.0168983582815054,0.091828481639478
"TBC1D12",422.667520299219,0.257175327216427,0.139315704011393,0.0169022400976779,0.091828481639478
"TUBG2",69.4645696588904,-0.338757748825047,0.215496830897456,0.0169140281859128,0.091828481639478
"EMC6",94.4248075300834,0.277603103380562,0.15722185022461,0.016946408047263,0.0919082901726913
"GRIP2",125.588071862043,-0.397492494198762,0.297261361115813,0.0169400957197144,0.0919082901726913
"NPM1",657.733892129614,0.188867740952267,0.0899012750883234,0.0169891470136928,0.092102689045823
"RINL",53.9416593465402,0.286989588974113,0.164258665082052,0.0170290887702505,0.0922817719241403
"RPL36",661.698830649679,0.190753438091465,0.0911562481517629,0.0170372596959963,0.0922886111188642
"KRT15",30.7558489148196,0.381021286004546,0.479955668675102,0.0170453170068707,0.0922948295815885
"SLC27A4",263.428955106713,0.305435965512356,0.189153823862931,0.0170637599873018,0.092357255231109
"NDUFA5",298.170161330297,0.217213933115528,0.108454330360904,0.017073035992989,0.0923700343435996
"CTNNA1",4517.03796987534,0.178242392660397,0.0837818501293966,0.0170820945176733,0.0923816269502348
"DNAJA2",847.612679601256,0.256647359628142,0.139925252430814,0.0171176924530845,0.0924992458690544
"GPBP1",2022.94700178008,0.145910205404537,0.0656803772624272,0.0171168117469624,0.0924992458690544
"CDCA7L",52.3103102142039,0.368573182964126,0.487761260783193,0.0171633860991141,0.092626587783526
"CLDN6",10.0870238998568,0.17571674779871,0.308819873635156,0.0171523655569944,0.092626587783526
"IGF1",432.800557521581,-0.387399874495957,0.284459139519871,0.0171562470762681,0.092626587783526
"SV2B",95.7938411594593,0.141340943765503,0.262667773681238,0.0171689947111851,0.092626587783526
"TMEM184C",392.633592179766,0.157397053190279,0.0717575273405239,0.0171816024241621,0.0926571841671203
"TSG101",650.70184576145,0.197632949180595,0.095663019865331,0.0171931346649809,0.0926819583756316
"RPS16",761.964602324261,0.225679582331803,0.115107465461253,0.0172209607021228,0.0927945111169653
"CBX2",69.2779663624569,0.367189366803987,0.465650100756282,0.0172605171984419,0.0929701567487042
"PDSS2",126.927316529639,0.266403532745827,0.147610989419524,0.0172842823750552,0.0930606384385279
"SLC25A36",818.727330487624,-0.177924465645811,0.083149685432071,0.0173298804709239,0.0932685508987116
"FUBP1",1111.54100665799,0.212326610414505,0.105868412040046,0.0173669767090759,0.0933553621246825
"MX2",82.020253538059,0.376024983269072,0.397567993238657,0.0173654791303324,0.0933553621246825
"TMEM181",729.587362840343,0.168006635067559,0.0779662479136569,0.0173601675205686,0.0933553621246825
"DAZAP2",707.152555564072,0.224951796854112,0.114762459314491,0.0174052723579912,0.0935235833298657
"DIABLO",366.444994840277,0.187387811201852,0.0893439701772087,0.01741570074695,0.0935419905821305
"MED19",106.225274682054,0.311195844609613,0.196447076079538,0.0174446033050675,0.0936595703171591
"HACD3",1242.84628124796,0.239548309571735,0.126279905248877,0.017500202070689,0.0936944686413884
"HBB",7071.89722123,-0.432752497757379,0.380395721652397,0.0174582257865242,0.0936944686413884
"LRRC57",189.510384946769,0.235065978386819,0.122238220044262,0.017475677274644,0.0936944686413884
"NIPAL3",200.417714941269,-0.291012337389641,0.165268594614338,0.0174999186664037,0.0936944686413884
"NRN1",177.522341297402,-0.396394419692637,0.295744529100644,0.0174757569425733,0.0936944686413884
"RIC8A",689.782854670626,0.153012107272584,0.0697698742398393,0.0174923859710546,0.0936944686413884
"SIRT1",526.111868940824,0.184182686500943,0.0873713109516977,0.0174870378774507,0.0936944686413884
"GPR4",13.5806984352766,-0.431514618860896,0.595004790167219,0.017512692767987,0.0937237780427766
"AFAP1L2",253.859901819303,-0.361883716745709,0.246406371694965,0.0175493666309566,0.0938824347041723
"DNAJC9",202.699351014956,0.236901988131336,0.123698088283662,0.0175677809586017,0.0939433218755012
"SFN",13.0123902307044,0.0973497222444691,0.221050383296403,0.0175854852735454,0.0940003650596317
"ORC4",371.416076157931,0.173810156240091,0.0814246015966319,0.0175951770907952,0.0940145502315372
"TFAM",468.403367915024,0.219282476574561,0.110761684914136,0.0176171840284063,0.0940944999006201
"MELK",88.2453765376711,0.329080380053064,0.221702228751134,0.0176350457070998,0.0941522544186408
"DDB1",12518.3344596656,0.244305524745537,0.130439800039373,0.0176488825125349,0.094155223858607
"YTHDC2",454.632242121632,-0.262958966317687,0.141934887168042,0.0176496990973164,0.094155223858607
"NPIPB5",8.29077658716592,-0.180872628915242,0.320193825408952,0.0176585015175394,0.0941645761562042
"SRSF7",921.310452153744,0.163106894896842,0.0754065823049442,0.0176831654483267,0.094239509273442
"ZFYVE9",369.523494593804,-0.256019493116058,0.135694744737692,0.0176866634038418,0.094239509273442
"PLXDC2",369.819950459743,0.32094065493647,0.213885946699106,0.0177346245418525,0.0944573822288941
"ACAN",62.8423617352402,0.066601271335159,0.20215031517758,0.0177559634828369,0.0945092750273522
"GNL3L",529.781285695921,-0.207779344039557,0.102612478376817,0.0177590550744762,0.0945092750273522
"IQGAP2",4036.54358387871,-0.281718406884733,0.158910236383152,0.0177655928727116,0.0945092750273522
"DDX3X",7343.06236380332,0.293724683433631,0.179062162333475,0.0177894042834086,0.0945982732554827
"NPTN-IT1",75.6558974456562,-0.421161691410229,0.364758724701104,0.0178109269434162,0.0946750346638097
"CBLB",1596.69277509088,0.360985309364961,0.437449223707808,0.0178256782811011,0.0947157559582136
"ATP7B",399.70309067977,-0.309375644953436,0.185468159840182,0.0178483942035788,0.0947987474240182
"RNFT1",81.6861657860656,0.309184408177681,0.194578586934849,0.0178881352550076,0.0949720630907754
"MAPK11",90.243304378646,0.337117781768558,0.238188630190035,0.0179000203960275,0.0949974066150715
"STX10",183.18157081016,0.249184983562106,0.13457105238268,0.0179235695519506,0.0950846076548671
"EVL",219.091626831895,-0.275124931474698,0.153299798190083,0.0179522053827465,0.0951244138057171
"FHOD3",35.1858056331486,0.128137072083295,0.248059202680275,0.0179383986787576,0.0951244138057171
"PIP5K1A",1606.1573290442,-0.177444603728914,0.0835506219059697,0.0179524365327304,0.0951244138057171
"DLX4",71.2911061383869,-0.369270134906102,0.26493284093816,0.0180358213368238,0.0955283510774353
"ABCA10",32.3079573710919,-0.392489901597248,0.314210759964362,0.018053862256698,0.0955860055588472
"NT5E",3045.29299142101,0.305531089942125,0.193861401762941,0.0180928555274174,0.0957545024307616
"GREB1",12.4222137897336,3.05983900865585,0.58491628378964,0.0181095183468993,0.0958047311199527
"FAM219B",332.253593767941,0.155014693879606,0.0712396077175015,0.0181396844690263,0.0958504371587235
"ICMT",1037.69070624571,0.217790290631595,0.1107340656647,0.0181339681120154,0.0958504371587235
"SRRM2",4899.18162916074,-0.396166561415977,0.311704539784828,0.0181340685768408,0.0958504371587235
"LRP3",44.3349654513255,-0.352244287831523,0.242333942652023,0.0181824958967748,0.0960105955192584
"RASGEF1A",21.1074251102498,0.177095878357507,0.309531178474489,0.018184369416359,0.0960105955192584
"MAD1L1",158.888865123595,-0.192561570911437,0.093137330664726,0.0182118227721617,0.0961175537694731
"BCAR3",2176.71514382954,0.328929251671901,0.231785288091576,0.0182329537765047,0.096191072885683
"ZNF587",666.461885014084,-0.269266648896844,0.150307566085075,0.0182449198358319,0.0962162018030173
"ATG5",529.535301583063,0.151413939539058,0.0694756065989158,0.0182863993001341,0.0963521014916669
"NFIB",813.037027430842,-0.210373869396991,0.104332555087906,0.0182871899794768,0.0963521014916669
"ZCCHC10",176.611671289323,0.26309229421821,0.147418251669455,0.0182923288952588,0.0963521014916669
"PPP1CA",810.845637984178,0.232639993827657,0.123398229727085,0.0183345480014368,0.0965364178964101
"SAR1A",1770.07634020447,0.148057242743896,0.0677025306649559,0.0183654519898953,0.0966610353353119
"MBD6",575.921945804492,-0.390625118642942,0.301000857972662,0.018420665190093,0.0969134484479175
"CCR7",23.2064455020162,0.165081490567457,0.291765350593442,0.0184505958786284,0.096963070337266
"CTSH",347.856538557459,0.358222652085835,0.316101790884929,0.0184518733940208,0.096963070337266
"TMBIM1",3895.28980070084,0.232298278927903,0.12230797765055,0.0184514492543812,0.096963070337266
"EDA",27.4899702828612,-0.381398858926008,0.304043956352603,0.0184665737034853,0.0969999996177428
"NPIPB3",7.73310657989784,-0.262203162134371,0.491518067269703,0.0184734240924942,0.0969999996177428
"RABGGTA",230.971155170313,0.250185852020351,0.136651398903832,0.0184893136767414,0.0970452856950536
"ITGAV",5373.75768791384,0.236112397890749,0.124972931601197,0.0184980664253292,0.0970530916376855
